matchLinkId;teamAId;teamBId;kefs
2329314;8895;7653;[[1.53, 2.54], [1.61, 2.22], [1.61, 2.22], [1.75, 1.96], [1.67, 2.1], [1.72, 2.0], [1.72, 2.0], [1.61, 2.22], [1.45, 2.61], [1.66, 2.13], [1.44, 2.46], [1.73, 1.95], [1.7, 2.05], [1.44, 2.46]]
2329343;8895;9684;[[1.1, 7.22], [1.21, 4.1], [1.12, 5.44], [1.17, 4.4], [1.16, 4.5], [1.21, 4.1], [1.2, 4.17], [1.21, 4.1], [1.07, 5.0], [1.18, 4.08], [1.18, 4.25], [1.07, 5.0]]
2329352;9455;9690;[[1.12, 6.41], [1.07, 7.4], [1.05, 7.9], [1.06, 7.2], [1.05, 7.8], [1.06, 8.0], [1.05, 7.9], [1.02, 6.13], [1.05, 7.9], [1.08, 7.5], [1.1, 5.55], [1.07, 7.0], [1.02, 6.13]]
2329344;8574;9632;[[1.29, 3.61], [1.25, 3.72], [1.3, 3.32], [1.28, 3.35], [1.3, 3.4], [1.3, 3.32], [1.24, 3.77], [1.3, 3.3], [1.18, 3.64], [1.33, 2.95], [1.3, 3.2], [1.18, 3.64]]
2329321;4863;8848;[[1.13, 5.9], [1.3, 3.3], [1.94, 5.5], [1.94, 5.5], [1.09, 4.7], [1.3, 20.0], [1.15, 4.6], [1.2, 4.65], [1.09, 4.7]]
2329322;6211;8068;[[1.63, 2.3], [2.42, 2.02], [2.38, 2.0], [2.42, 2.02], [1.36, 3.0], [2.2, 6.0], [1.35, 2.98], [1.16, 4.5], [2.2, 6.0], [2.42, 2.02], [1.55, 2.34], [2.25, 6.0], [1.55, 2.25], [2.08, 2.28], [2.4, 5.0], [1.56, 2.22], [1.56, 2.22]]
2329323;6134;7354;[[1.63, 2.3], [2.26, 2.06], [2.3, 2.0], [2.26, 2.06], [1.25, 3.75], [2.2, 6.4], [1.24, 3.72], [1.23, 3.7], [2.2, 6.4], [2.26, 2.06], [1.47, 2.55], [2.3, 5.0], [1.5, 2.4], [2.54, 2.16], [2.25, 5.4], [1.56, 2.21], [1.56, 2.21]]
2329324;7175;7898;[[1.27, 3.84], [1.53, 2.81], [1.53, 2.6], [1.53, 2.81], [1.02, 11.0], [1.5, 17.0], [1.02, 10.9], [1.01, 11.0], [1.5, 17.0], [1.53, 2.81], [1.18, 4.41], [1.44, 13.0], [1.25, 3.5], [1.54, 2.94], [1.5, 11.5], [1.17, 3.7], [1.17, 3.7]]
2329325;6211;8848;[[1.22, 4.36], [1.4, 2.88], [1.94, 5.5], [1.94, 5.5], [1.16, 3.87], [1.2, 20.0], [1.1, 5.5], [1.19, 5.38], [1.16, 3.87]]
2329326;4863;6947;[[1.51, 2.58], [1.14, 5.03], [1.16, 4.5], [1.14, 5.0], [1.36, 2.94], [1.4, 2.7], [1.84, 2.47], [2.3, 5.5], [1.37, 2.66], [1.37, 2.66]]
2329327;7175;7354;[[1.51, 2.59], [1.96, 2.2], [1.83, 2.25], [1.96, 2.2], [1.16, 4.5], [1.84, 7.5], [1.17, 4.52], [1.16, 4.5], [1.84, 7.5], [1.96, 2.2], [1.35, 3.0], [2.0, 7.5], [1.4, 2.7], [1.98, 2.4], [1.95, 6.8], [1.35, 2.74], [1.35, 2.74]]
2329328;6134;7092;[[1.21, 4.51], [1.46, 2.86], [1.57, 2.5], [1.46, 2.86], [1.02, 11.0], [1.5, 15.0], [1.07, 6.83], [1.1, 5.9], [1.5, 15.0], [1.46, 2.86], [1.2, 4.17], [1.63, 11.9], [1.3, 3.15], [1.74, 2.49], [1.45, 12.5], [1.21, 3.43], [1.21, 3.43]]
2329329;6211;6947;[[1.23, 4.18], [1.01, 14.75], [1.0, 14.5], [1.03, 10.0], [1.24, 3.77], [1.25, 3.5], [1.42, 3.58], [1.5, 10.0], [1.19, 3.6], [1.19, 3.6]]
2329330;4863;8068;[[1.91, 1.89], [2.57, 2.03], [3.25, 2.0], [2.57, 2.03], [1.44, 2.62], [2.6, 4.75], [1.44, 2.63], [1.85, 1.85], [2.6, 4.75], [2.57, 2.03], [1.83, 1.9], [3.45, 3.45], [1.75, 1.95], [3.81, 2.08], [2.5, 4.6], [1.8, 1.91], [1.8, 1.91]]
2329331;6134;7898;[[1.55, 2.48], [1.73, 2.47], [1.91, 2.2], [1.73, 2.47], [1.08, 7.0], [1.69, 11.0], [1.07, 7.02], [1.07, 6.9], [1.69, 11.0], [1.73, 2.47], [1.61, 2.21], [1.9, 6.0], [1.35, 2.9], [2.2, 2.15], [1.7, 8.9], [1.43, 2.5], [1.43, 2.5]]
2329332;7175;7092;[[1.25, 3.98], [1.35, 3.3], [1.33, 3.2], [1.35, 3.3], [1.01, 15.0], [1.37, 22.0], [1.01, 14.74], [1.0, 14.5], [1.37, 22.0], [1.35, 3.3], [1.21, 4.06], [1.42, 13.0], [1.15, 4.6], [1.37, 3.56], [1.35, 16.0], [1.21, 3.42], [1.21, 3.42]]
2329382;7983;8826;[[1.44, 2.82], [1.5, 2.48], [1.53, 2.37], [1.46, 2.5], [1.42, 2.7], [1.53, 2.38], [1.42, 2.65], [1.49, 2.44], [1.49, 2.44], [1.5, 2.41], [1.49, 2.44], [1.5, 2.55], [1.42, 2.58], [1.45, 2.55], [1.42, 2.7]]
2329388;7865;9698;[[1.85, 1.97], [1.89, 1.84], [1.69, 2.09], [1.8, 1.94], [1.66, 2.1], [1.75, 1.96], [1.8, 1.94], [1.67, 2.1], [1.8, 1.9], [1.89, 1.84], [1.89, 1.84], [1.86, 1.86], [1.87, 1.87], [1.75, 1.96], [1.74, 1.97], [1.65, 2.0], [1.75, 1.96]]
2329333;6211;4863;[[1.66, 2.24], [2.36, 2.05], [1.36, 3.0], [2.36, 2.05], [2.5, 5.4], [1.35, 2.98], [1.35, 2.95], [2.5, 5.4], [2.36, 2.05], [1.6, 2.23], [2.8, 4.5], [1.6, 2.15], [2.58, 2.08], [2.35, 5.0], [1.58, 2.18], [1.58, 2.18]]
2329334;8068;6947;[[1.28, 3.71], [1.12, 5.46], [1.16, 4.55], [1.12, 5.5], [1.29, 3.36], [1.4, 2.7], [1.51, 3.05], [1.95, 6.8], [1.19, 3.54], [1.19, 3.54]]
2329335;7175;6134;[[1.58, 2.39], [2.72, 2.0], [2.5, 1.91], [2.72, 2.0], [1.53, 2.37], [2.35, 5.25], [1.53, 2.38], [1.45, 2.55], [2.35, 5.25], [2.72, 2.0], [1.4, 2.8], [2.55, 5.0], [1.6, 2.15], [2.02, 2.45], [2.7, 4.2], [1.49, 2.36], [1.49, 2.36]]
2329336;7898;7354;[[1.64, 2.27], [2.6, 2.14], [2.88, 2.0], [2.6, 2.14], [2.5, 1.5], [4.25, 2.7], [2.48, 1.49], [2.4, 1.5], [4.25, 2.7], [2.6, 2.14], [1.61, 2.21], [4.0, 3.05], [2.15, 1.6], [2.86, 2.05], [3.0, 3.5], [1.58, 2.19], [1.58, 2.19]]
2329258;4602;9393;[[1.84, 1.98], [1.83, 1.83], [3.66, 1.97], [3.4, 3.4], [1.86, 1.86], [1.85, 1.85], [3.4, 3.4], [3.66, 1.97], [1.98, 1.76], [3.66, 1.97], [3.4, 3.2], [3.58, 1.98], [3.4, 3.2], [1.68, 2.03], [1.68, 2.03]]
2329214;6665;5752;[[1.14, 5.85], [1.15, 5.2], [1.09, 6.2], [1.15, 5.2], [1.1, 6.5], [1.08, 6.5], [5.0, 1.14], [1.11, 6.0], [1.13, 5.1], [5.0, 1.14], [1.15, 5.2], [1.09, 6.69], [1.18, 4.5], [1.15, 5.0], [1.13, 5.53], [1.08, 5.75], [1.1, 4.51], [1.1, 4.51]]
2329259;8020;8481;[[4.83, 1.18], [8.0, 3.07], [11.0, 1.02], [8.0, 3.07], [14.0, 1.59], [9.93, 1.03], [14.0, 1.59], [8.0, 3.07], [4.09, 1.21], [12.0, 1.44], [14.0, 1.48], [15.8, 3.34], [10.5, 1.55], [3.72, 1.17], [3.72, 1.17]]
2329337;8848;8068;[[5.75, 1.14], [12.0, 3.74], [21.0, 3.5], [12.0, 3.74], [12.0, 3.74], [4.3, 1.12], [15.0, 1.37], [4.0, 1.2], [13.43, 4.39], [21.0, 1.28], [4.3, 1.12]]
2329340;7092;7898;[[2.37, 1.59], [4.26, 2.03], [5.0, 2.0], [4.26, 2.03], [3.25, 1.33], [5.5, 2.3], [3.2, 1.31], [3.2, 1.3], [5.5, 2.3], [4.26, 2.03], [2.52, 1.48], [6.0, 2.25], [2.4, 1.5], [4.85, 2.33], [4.2, 2.7], [2.21, 1.57], [2.21, 1.57]]
2329389;8513;4914;[[1.39, 3.04], [2.72, 1.91], [1.32, 3.1], [1.36, 2.9], [2.72, 1.91], [1.32, 3.1], [1.4, 2.76], [1.4, 2.75], [1.4, 2.75], [2.72, 1.91], [1.35, 2.99], [1.32, 3.2], [1.23, 3.29], [1.35, 2.95], [1.35, 2.95], [1.23, 3.29]]
2329215;4494;9215;[[1.84, 1.98], [1.78, 1.92], [1.85, 1.96], [1.78, 1.92], [1.66, 2.1], [1.75, 1.96], [1.8, 1.94], [1.76, 2.03], [1.75, 1.95], [1.8, 1.94], [1.78, 1.92], [1.85, 1.95], [1.87, 1.87], [1.85, 1.95], [1.86, 1.92], [1.8, 1.85], [1.9, 1.81], [1.9, 1.81]]
2329308;7969;9572;[[3.52, 1.27], [4.84, 1.15], [4.0, 1.2], [4.15, 1.19], [4.2, 1.19], [5.5, 1.12], [4.84, 1.15], [5.05, 1.14], [4.84, 1.15], [5.3, 1.15], [4.81, 1.15], [4.25, 1.18], [5.37, 1.05], [5.37, 1.05]]
2329391;9393;5121;[[1.38, 3.07], [1.44, 2.62], [1.39, 2.75], [1.34, 3.0], [1.39, 2.84], [1.45, 2.55], [1.34, 3.0], [1.34, 3.05], [1.55, 2.4], [1.34, 2.99], [1.4, 2.75], [1.34, 2.78], [1.34, 2.78]]
2329393;5141;8346;[[1.26, 3.85], [1.12, 5.5], [1.18, 4.25], [1.14, 5.0], [1.13, 5.08], [1.12, 5.3], [1.14, 5.0], [1.15, 5.0], [1.07, 4.92], [1.17, 4.48], [1.2, 4.0], [1.07, 4.92]]
2329394;7684;8705;[[1.27, 3.77], [1.26, 3.5], [1.28, 3.3], [1.16, 3.84], [1.26, 3.5], [1.24, 3.69], [1.27, 3.4], [1.28, 3.5], [1.16, 3.84], [1.16, 3.84], [1.15, 3.92], [1.26, 3.47], [1.3, 3.2], [1.15, 3.92]]
2329216;6673;4411;[[1.97, 1.84], [1.89, 1.79], [1.9, 1.9], [1.88, 1.79], [2.0, 1.72], [1.88, 1.82], [1.92, 1.8], [1.87, 1.91], [2.0, 1.72], [1.92, 1.8], [1.88, 1.79], [2.1, 1.73], [2.05, 1.72], [1.9, 1.9], [1.95, 1.83], [1.83, 1.83], [1.9, 1.8], [1.9, 1.8]]
2329260;4914;9481;[[2.0, 1.81], [3.42, 2.04], [3.5, 1.91], [3.42, 2.04], [2.0, 1.72], [3.85, 2.9], [2.01, 1.73], [1.85, 1.85], [3.85, 2.9], [3.42, 2.04], [1.73, 2.02], [3.9, 3.15], [3.6, 2.8], [3.73, 2.03], [3.75, 2.87], [1.97, 1.74], [1.97, 1.74]]
2329338;8848;6947;[[3.29, 1.34], [5.8, 1.1], [2.9, 1.35], [2.72, 1.35], [7.5, 1.8], [2.72, 1.35], [7.86, 2.33]]
2329339;7092;7354;[[2.17, 1.7], [4.78, 2.06], [5.0, 2.0], [4.78, 2.06], [3.0, 1.36], [4.75, 2.35], [2.98, 1.35], [2.95, 1.35], [4.75, 2.35], [4.78, 2.06], [1.97, 1.77], [5.55, 2.4], [2.4, 1.5], [5.43, 2.12], [5.0, 2.35], [1.96, 1.75], [1.96, 1.75]]
2329390;8637;6343;[[1.18, 4.96], [1.12, 5.6], [1.14, 5.0], [1.17, 4.4], [1.16, 4.75], [1.12, 5.44], [1.14, 4.9], [1.16, 4.75], [1.15, 4.88], [1.15, 5.0], [1.12, 6.0], [1.16, 4.6], [1.11, 5.0], [1.07, 5.04], [1.07, 5.04]]
2329217;5973;7533;[[1.53, 2.52], [1.41, 2.58], [1.47, 2.7], [1.41, 2.58], [1.5, 2.5], [1.4, 2.7], [2.6, 1.44], [1.48, 2.59], [1.45, 2.55], [2.6, 1.44], [1.41, 2.58], [1.5, 2.58], [1.48, 2.53], [1.45, 2.7], [1.4, 2.85], [1.4, 2.6], [1.47, 2.4], [1.47, 2.4]]
2329384;7613;4602;[[1.31, 3.48], [1.66, 2.65], [1.8, 2.38], [1.66, 2.65], [1.16, 4.5], [1.8, 8.0], [1.17, 4.52], [1.16, 4.5], [1.8, 8.0], [1.66, 2.65], [1.29, 3.36], [1.62, 6.2], [1.8, 6.8], [1.75, 2.62], [1.8, 7.0], [1.21, 3.4], [1.21, 3.4]]
2329400;7684;5141;[[5.0, 1.07], [5.0, 1.07]]
2329392;6693;9393;[[1.56, 2.45], [1.54, 2.37], [1.52, 2.4], [1.61, 2.14], [1.65, 2.11], [1.61, 2.14]]
2329221;6665;9215;[[1.38, 3.07], [1.31, 3.01], [1.23, 4.2], [1.31, 3.01], [1.25, 3.75], [1.2, 4.0], [1.25, 3.75], [1.27, 3.66], [1.24, 3.65], [1.25, 3.75], [1.31, 3.01], [1.31, 3.46], [1.36, 3.0], [1.22, 4.2], [1.2, 4.39], [1.2, 3.8], [1.29, 2.99], [1.29, 2.99]]
2329345;9455;8895;[[1.71, 2.15], [1.57, 2.3], [1.95, 1.75], [1.63, 2.18], [1.63, 2.18], [1.59, 2.25], [1.87, 1.87], [1.6, 2.15], [1.86, 1.82], [1.9, 1.8], [1.6, 2.15]]
2329395;9686;6800;[[2.37, 1.59], [2.9, 1.35], [2.81, 1.4], [2.9, 1.35], [3.36, 1.29], [3.35, 1.28], [3.4, 1.3], [2.9, 1.35], [3.15, 1.3], [3.0, 1.36], [2.9, 1.4], [3.87, 1.2], [2.76, 1.34], [2.76, 1.34]]
2329398;8885;8574;[[3.47, 1.31], [3.88, 1.22], [3.88, 1.22], [3.36, 1.29], [3.35, 1.28], [3.4, 1.3], [3.88, 1.22], [3.92, 1.21], [3.7, 1.25], [3.47, 1.2], [3.44, 1.25], [3.35, 1.28], [3.47, 1.2]]
2329347;7653;9684;[[1.12, 6.22], [1.15, 4.84], [1.12, 5.3], [1.1, 5.75], [1.11, 5.8], [1.1, 5.8], [1.1, 5.75], [1.15, 4.84], [1.15, 4.84], [1.15, 4.84], [1.05, 5.32], [1.12, 5.01], [1.12, 5.25], [1.05, 5.32]]
2329222;4411;7533;[[1.9, 1.9], [1.69, 2.03], [1.85, 1.96], [1.69, 2.03], [1.83, 1.83], [1.85, 1.85], [1.74, 2.0], [1.77, 2.02], [1.85, 1.85], [1.74, 2.0], [1.69, 2.03], [1.59, 2.34], [1.76, 2.0], [1.85, 1.95], [1.78, 2.01], [1.8, 1.85], [1.7, 2.01], [1.7, 2.01]]
2329396;9690;6799;[[2.94, 1.41], [3.52, 1.25], [2.81, 1.4], [2.75, 1.4], [2.76, 1.4], [2.75, 1.4], [3.52, 1.25], [3.52, 1.25], [3.55, 1.25], [3.0, 1.36], [2.9, 1.4], [3.01, 1.28], [2.75, 1.4], [3.01, 1.28]]
2329348;8885;9632;[[1.86, 1.94], [1.82, 1.92], [1.75, 1.96], [1.76, 1.98], [1.75, 1.95], [1.91, 1.83], [1.91, 1.83], [1.92, 1.81], [1.91, 1.83], [2.05, 1.67], [1.8, 1.87], [1.85, 1.85], [2.05, 1.67]]
2329316;7898;4863;[[1.93, 1.88], [1.32, 3.12], [1.29, 3.4], [1.32, 3.12], [1.33, 3.25], [1.32, 3.1], [2.15, 1.64], [1.33, 3.25], [2.15, 1.64], [1.32, 3.12], [1.41, 2.73], [2.35, 1.55], [1.3, 3.45], [1.26, 3.58], [1.28, 3.2], [1.37, 2.68], [1.37, 2.68]]
2329317;6211;7092;[[1.21, 4.49], [1.18, 4.02], [1.15, 4.55], [1.18, 4.02], [1.12, 5.5], [1.15, 4.7], [1.12, 5.25], [1.09, 6.23], [1.12, 5.3], [1.12, 5.25], [1.18, 4.02], [1.14, 5.11], [1.15, 5.0], [1.2, 4.5], [1.12, 5.5], [1.15, 4.3], [1.12, 4.24], [1.12, 4.24]]
2329401;9698;8513;[[2.07, 1.76], [2.15, 1.62], [2.1, 1.67], [2.15, 1.62], [2.1, 1.67], [2.16, 1.63], [2.1, 1.67], [2.1, 1.66], [2.15, 1.62], [2.19, 1.6], [2.35, 1.55], [1.99, 1.72], [2.08, 1.67], [2.2, 1.6], [1.99, 1.72]]
2329223;5752;4494;[[5.79, 1.14], [5.1, 1.19], [4.6, 1.2], [5.1, 1.19], [4.5, 1.16], [4.7, 1.15], [4.5, 1.17], [4.74, 1.18], [4.4, 1.17], [4.5, 1.17], [5.1, 1.19], [4.45, 1.2], [5.65, 1.12], [4.75, 1.18], [5.38, 1.14], [4.0, 1.16], [3.99, 1.14], [3.99, 1.14]]
2329402;7718;5141;[[1.41, 2.92], [1.4, 2.7], [1.41, 2.85], [1.44, 2.62], [1.4, 2.7], [1.38, 2.84], [1.45, 2.55], [1.4, 2.7], [1.4, 2.7], [1.39, 2.73], [1.4, 2.8], [1.43, 2.49], [1.38, 2.82], [1.4, 2.75], [1.43, 2.49]]
2329262;9393;4674;[[2.84, 1.43], [5.0, 1.14], [8.0, 1.89], [5.01, 1.14], [4.5, 1.16], [5.75, 2.34], [5.75, 2.34], [2.8, 1.4], [5.75, 2.34], [7.42, 2.37], [7.5, 1.8], [8.0, 1.89]]
2329399;9481;4914;[[1.54, 2.5], [1.5, 2.47], [1.54, 2.38], [1.5, 2.47], [1.57, 2.25], [1.55, 2.3], [1.5, 2.45], [1.53, 2.44], [1.57, 2.25], [1.5, 2.45], [1.5, 2.47], [1.5, 2.46], [1.5, 2.48], [1.55, 2.4], [1.43, 2.65], [1.55, 2.3], [1.45, 2.43], [1.45, 2.43]]
2329224;6673;5973;[[2.34, 1.61], [2.43, 1.6], [2.55, 1.52], [2.43, 1.6], [2.37, 1.53], [2.3, 1.55], [1.52, 2.4], [2.43, 1.54], [2.35, 1.53], [1.52, 2.4], [2.43, 1.6], [2.61, 1.49], [2.55, 1.48], [2.55, 1.5], [2.55, 1.5], [2.3, 1.55], [2.37, 1.48], [2.37, 1.48]]
2329263;6343;4501;[[2.06, 1.77], [3.88, 1.96], [4.0, 2.0], [2.62, 1.44], [6.0, 2.3], [2.63, 1.44], [2.5, 1.47], [3.88, 1.96], [3.88, 1.96], [2.04, 1.71], [4.0, 2.75], [5.2, 2.25], [4.05, 2.04], [4.0, 2.75], [6.0, 2.3]]
2329264;8513;4914;[[1.51, 2.59], [1.89, 2.41], [1.4, 2.75], [2.1, 6.5], [1.4, 2.76], [1.28, 3.3], [1.89, 2.41], [1.89, 2.41], [1.4, 2.8], [2.25, 5.0], [2.2, 2.18], [2.25, 5.0], [2.1, 6.5]]
2329408;8574;8895;[[2.77, 1.45], [2.62, 1.45], [2.57, 1.49], [2.57, 1.49], [2.52, 1.48], [2.57, 1.49], [2.6, 1.39], [2.6, 1.39]]
2329225;6665;4494;[[1.21, 4.48], [1.27, 3.96], [1.18, 4.95], [1.27, 3.96], [1.16, 4.5], [1.21, 3.9], [1.2, 4.25], [1.2, 4.46], [1.2, 4.0], [1.2, 4.25], [1.27, 3.96], [1.2, 4.49], [1.18, 4.5], [1.25, 3.9], [1.21, 4.17], [1.15, 4.3], [1.13, 4.14], [1.13, 4.14]]
2329403;9455;8885;[[1.24, 3.7], [1.45, 2.55], [1.44, 2.62], [1.24, 3.7], [1.24, 3.7], [1.17, 3.74], [1.23, 3.61], [1.45, 2.55], [1.17, 3.74]]
2329407;6800;9690;[[1.49, 2.63], [1.5, 2.53], [1.5, 2.53], [1.36, 3.0], [1.5, 2.53], [1.4, 2.69], [1.4, 2.8], [1.36, 2.7], [1.39, 2.69], [1.4, 2.75], [1.36, 2.7]]
2329226;7533;6673;[[2.16, 1.71], [1.85, 1.85], [1.96, 1.85], [1.85, 1.85], [1.8, 1.9], [1.89, 1.81], [2.0, 1.74], [2.02, 1.77], [2.0, 1.74], [1.85, 1.85], [2.11, 1.72], [2.0, 1.75], [1.95, 1.85], [2.17, 1.67], [1.85, 1.8], [1.99, 1.72], [1.99, 1.72]]
2329404;8574;7653;[[2.27, 1.64], [2.53, 1.48], [2.53, 1.48], [2.48, 1.48], [2.45, 1.5], [2.5, 1.5], [2.53, 1.48], [2.49, 1.49], [2.62, 1.45], [2.38, 1.48], [2.4, 1.5], [2.38, 1.48]]
2329208;8668;5293;[[1.15, 5.49], [1.12, 5.4], [1.12, 5.4], [1.2, 4.0], [1.2, 4.0], [1.16, 4.5], [1.12, 5.4], [1.12, 5.31], [1.15, 5.0], [1.12, 4.29], [1.17, 4.42], [1.15, 4.75], [1.12, 4.29]]
2329209;8536;8897;[[1.07, 8.75], [1.13, 5.05], [1.07, 7.01], [1.12, 5.3], [1.16, 4.5], [1.17, 4.41], [1.1, 6.25], [1.15, 5.3], [1.15, 4.73], [1.12, 5.25], [1.06, 5.26], [1.06, 5.26]]
2329210;9125;6010;[[2.85, 1.43], [2.9, 1.36], [2.9, 1.36], [2.77, 1.4], [3.2, 1.3], [3.25, 1.33], [2.9, 1.36], [2.93, 1.35], [2.95, 1.37], [2.66, 1.37], [2.66, 1.42], [2.75, 1.4], [2.66, 1.37]]
2329383;6593;9675;[[1.44, 2.8], [1.43, 2.64], [1.43, 2.64], [1.42, 2.65], [1.43, 2.64], [1.3, 2.93], [1.45, 2.55], [1.3, 2.93]]
2329318;8068;4863;[[1.5, 2.6], [1.74, 1.95], [1.75, 2.01], [1.74, 1.95], [1.66, 2.1], [1.67, 2.1], [1.69, 2.06], [1.67, 2.1], [1.67, 2.1], [1.74, 1.95], [1.66, 2.21], [1.7, 2.08], [1.75, 2.05], [1.71, 2.04], [1.72, 1.95], [1.64, 2.09], [1.64, 2.09]]
2329386;8127;5273;[[1.92, 1.89], [1.94, 1.81], [1.86, 1.86], [2.0, 1.72], [1.86, 1.86], [1.86, 1.86], [1.85, 1.85], [1.91, 1.8], [1.91, 1.8], [1.9, 1.8], [1.91, 1.8], [1.98, 1.73], [1.78, 1.89], [1.9, 1.8], [1.98, 1.73]]
2329362;6584;8537;[[2.21, 1.68], [2.36, 1.5], [2.27, 1.59], [2.5, 1.5], [2.3, 1.56], [2.45, 1.5], [2.36, 1.5], [2.36, 1.5], [2.08, 1.66], [2.13, 1.66], [2.21, 1.56], [2.4, 1.48], [2.3, 1.55], [2.21, 1.56]]
2329409;6343;9085;[[2.03, 1.8], [2.14, 1.65], [2.25, 1.59], [2.14, 1.65], [2.25, 1.59], [2.0, 1.72], [2.1, 1.66], [2.14, 1.65], [2.13, 1.65], [2.15, 1.65], [2.02, 1.69], [2.13, 1.64], [2.1, 1.65], [2.02, 1.69]]
2329387;7964;8481;[[6.05, 1.13], [7.9, 1.05], [7.0, 1.08], [7.9, 1.05], [7.0, 1.08], [5.91, 1.1], [7.8, 1.05], [8.0, 1.06], [7.9, 1.05], [7.76, 1.05], [6.25, 1.1], [6.08, 1.02], [6.12, 1.08], [5.75, 1.1], [6.08, 1.02]]
2329319;7175;6211;[[1.9, 1.9], [1.8, 1.9], [1.82, 1.92], [1.8, 1.9], [1.8, 1.9], [1.86, 1.84], [1.89, 1.81], [1.81, 1.92], [1.8, 1.9], [1.89, 1.81], [1.8, 1.9], [1.72, 2.12], [1.72, 2.05], [1.85, 1.95], [1.86, 1.86], [1.8, 1.9], [1.83, 1.87], [1.83, 1.87]]
2329219;4411;6665;[[3.53, 1.3], [2.93, 1.44], [3.55, 1.3], [2.93, 1.44], [3.5, 1.28], [3.1, 1.31], [1.32, 3.2], [3.5, 1.29], [3.4, 1.27], [1.32, 3.2], [2.93, 1.44], [3.03, 1.38], [3.3, 1.3], [3.45, 1.3], [3.44, 1.3], [3.2, 1.28], [2.8, 1.33], [2.8, 1.33]]
2329417;5273;8481;[[5.47, 1.15], [4.0, 1.22], [4.27, 1.19], [5.3, 1.11], [5.1, 1.07], [5.1, 1.07]]
2329418;8127;7964;[[1.36, 3.0], [1.35, 2.98], [1.32, 3.17], [1.32, 3.17], [1.31, 3.2], [1.32, 3.17], [1.38, 2.72]]
2329220;9215;7533;[[1.45, 2.79], [1.43, 2.94], [1.44, 2.59], [1.43, 2.94], [1.44, 2.62], [1.36, 2.85], [1.41, 2.75], [1.44, 2.63], [1.45, 2.55], [1.41, 2.75], [1.43, 2.94], [1.34, 3.25], [1.36, 3.0], [1.45, 2.7], [1.44, 2.71], [1.4, 2.6], [1.37, 2.68], [1.37, 2.68]]
2329405;8895;8574;[[1.55, 2.47], [1.32, 3.13], [1.32, 3.13], [1.38, 2.8], [1.38, 2.84], [1.45, 2.55], [1.44, 2.62], [1.32, 3.13], [1.33, 3.09], [1.43, 2.7], [1.23, 3.26], [1.3, 3.12], [1.4, 2.75], [1.23, 3.26]]
2329406;8902;9455;[[2.72, 1.47], [2.98, 1.36], [2.98, 1.36], [2.8, 1.38], [2.75, 1.4], [2.62, 1.44], [2.98, 1.36], [2.8, 1.4], [2.97, 1.29], [2.76, 1.37], [2.75, 1.4], [2.97, 1.29]]
2329414;8895;6800;[[1.2, 4.61], [1.15, 5.2], [1.15, 5.2], [1.06, 7.25], [1.07, 7.05], [1.09, 6.1], [1.1, 1.12], [1.15, 5.2], [1.14, 5.02], [1.05, 8.5], [1.05, 5.5], [1.06, 7.01], [1.1, 5.75], [1.05, 5.5]]
2329415;9704;9705;[[1.71, 2.0], [1.72, 2.0], [1.71, 2.0]]
2329320;4863;7175;[[4.36, 1.22], [2.42, 1.6], [2.63, 1.45], [2.42, 1.6], [2.62, 1.44], [2.5, 1.46], [2.8, 1.4], [2.63, 1.44], [2.55, 1.45], [2.8, 1.4], [2.42, 1.6], [2.76, 1.44], [2.65, 1.45], [2.3, 1.55], [2.86, 1.38], [2.6, 1.4], [2.41, 1.46], [2.41, 1.46]]
2329363;8769;8942;[[1.05, 10.02], [1.09, 6.6], [1.08, 7.0], [1.12, 5.49], [1.07, 6.9], [1.08, 6.0], [1.08, 6.0], [1.07, 6.82], [1.08, 6.0], [1.02, 6.29], [1.08, 5.92], [1.08, 6.5], [1.02, 6.29]]
2329410;7234;9703;[[1.2, 4.23], [1.03, 9.78], [1.03, 9.0], [1.03, 10.0], [1.1, 5.81], [1.01, 7.33], [1.04, 7.77], [1.05, 8.0], [1.01, 7.33]]
2329411;9700;9699;[[1.69, 2.03], [2.37, 1.53], [1.69, 2.03], [1.66, 2.08], [1.69, 2.03], [2.33, 1.5], [2.16, 1.6], [2.3, 1.55], [2.33, 1.5]]
2329412;6297;9702;[[1.46, 2.59], [1.28, 3.24], [1.28, 3.24], [1.27, 3.46], [1.3, 3.2], [1.25, 3.75], [1.28, 3.24], [1.25, 3.55], [1.25, 3.7], [1.17, 3.7], [1.26, 3.35], [1.25, 3.55], [1.17, 3.7]]
2329413;9674;9701;[[1.15, 4.92], [1.06, 7.64], [1.07, 6.85], [1.06, 8.0], [1.14, 4.9], [1.14, 4.05], [1.06, 6.98], [1.07, 7.0], [1.14, 4.05]]
2329416;8537;8769;[[2.4, 1.58], [2.29, 1.55], [2.18, 1.61], [2.18, 1.61], [2.1, 1.65], [2.18, 1.61], [2.14, 1.61], [2.4, 1.5]]
2329433;9148;9673;[[1.29, 3.34], [1.31, 3.19], [1.21, 3.92], [1.21, 3.92], [1.18, 4.28], [1.21, 3.92], [1.36, 2.69], [1.16, 4.33], [1.36, 2.69]]
2329435;7234;9700;[[1.19, 4.26], [1.08, 6.55], [1.08, 6.55], [1.08, 6.44], [1.08, 6.55], [1.01, 6.9], [1.06, 6.72], [1.01, 6.9]]
